"Id","SalePrice"
2850,293356.465123227
2851,211720.124802619
2852,231586.298526179
2853,243820.641005766
2854,141890.660319991
2855,200121.567395892
2856,202851.823138549
2857,194070.866112541
2858,199812.818367725
2859,115061.394530336
2860,131538.269123881
2861,139604.150501752
2862,175850.54147814
2863,133446.442658624
2864,243412.435822884
2865,136102.318507251
2866,144663.401681688
2867,80651.721731771
2868,91971.6317901114
2869,109594.842319679
2870,151710.946665879
2871,93391.2909520023
2872,41431.5830345077
2873,101162.623478563
2874,137455.518395772
2875,103607.265010581
2876,149493.410100729
2877,137603.727451543
2878,158337.575816947
2879,135174.975451059
2880,100353.642380249
2881,139214.603907671
2882,179411.423892002
2883,208862.938142533
2884,210195.150047987
2885,181219.246347375
2886,225589.721329187
2887,88813.5705461169
2888,123215.505429028
2889,52279.7125972911
2890,69803.9057742049
2891,138994.520270084
2892,44719.3828642459
2893,84205.203788762
2894,51878.706413649
2895,331229.418224703
2896,321847.550644291
2897,200363.521505992
2898,144967.097949421
2899,225105.747918286
2900,165471.595795842
2901,197301.950455695
2902,172608.061503345
2903,348194.712290654
2904,347069.176877993
2905,97675.739707172
2906,218710.785897532
2907,111260.849731243
2908,133320.510316178
2909,142772.955727906
2910,81060.0191983845
2911,84372.6439845309
2912,142554.723807315
2913,80429.4352344876
2914,75943.2378887178
2915,79937.0548135015
2916,80507.3269661689
2917,154380.703786791
2918,119932.459837465
2919,214444.539541378
